,0
0,-0.0489243003327
1,-0.0895143435101
2,-0.130058618989
3,-0.170490277885
4,-0.210693747672
5,-0.250489636316
6,-0.28963333885
7,-0.327828739758
8,-0.364754421937
9,-0.4000963746
10,-0.433579678354
11,-0.464992594442
12,-0.494199337835
13,-0.521141249272
14,-0.545828784106
15,-0.568328017102
16,-0.588745282921
17,-0.607212653863
18,-0.623875791125
19,-0.638884704337
20,-0.652387287653
21,-0.664525164227
22,-0.675431275662
23,-0.685228696877
24,-0.694030259644
25,-0.701938679822
26,-0.709046979712
27,-0.715439070123
28,-0.721190407764
29,-0.726368676971
30,-0.731034465634
31,-0.735241917758
32,-0.739039352616
33,-0.742469844914
34,-0.745571763148
35,-0.748379265153
36,-0.750922751078
37,-0.753229274883
38,-0.755322916138
39,-0.757225114314
40,-0.758954968092
41,-0.760529502353
42,-0.7619639056
43,-0.763271740521
44,-0.764465130345
45,-0.765554923472
46,-0.76655083874
47,-0.767461593466
48,-0.76829501626
49,-0.769058146374
50,-0.769757321206
51,-0.770398253388
52,-0.770986098714
53,-0.771525516062
54,-0.772020720268
55,-0.772475528844
56,-0.772893403295
57,-0.773277485699
58,-0.773630631141
59,-0.773955436504
60,-0.774254266059
61,-0.774529274251
62,-0.774782426009
63,-0.775015514882
64,-0.775230179248
65,-0.775427916834
66,-0.775610097734
67,-0.775777976098
68,-0.775932700644
69,-0.776075324128
70,-0.776206811872
71,-0.776328049479
72,-0.776439849796
73,-0.776542959218
74,-0.776638063408
75,-0.776725792476
76,-0.77680672569
77,-0.776881395756
78,-0.776950292713
79,-0.777013867478
80,-0.777072535088
81,-0.777126677643
82,-0.777176647006
83,-0.777222767268
84,-0.777265336992
85,-0.777304631284
86,-0.777340903673
87,-0.777374387846
88,-0.77740529923
89,-0.777433836444
90,-0.77746018264
91,-0.777484506721
92,-0.777506964471
93,-0.777527699588
94,-0.77754684463
95,-0.777564521895
96,-0.777580844221
97,-0.777595915726
98,-0.777609832488
99,-0.777622683173
100,-0.77763454961
101,-0.777645507323
102,-0.777655626021
103,-0.777664970048
104,-0.777673598797
105,-0.777681567098
106,-0.777688925563
107,-0.77769572092
108,-0.777701996306
109,-0.777707791547
110,-0.777713143415
111,-0.777718085858
112,-0.777722650223
113,-0.777726865451
114,-0.777730758267
115,-0.777734353346
116,-0.777737673473
117,-0.777740739688
118,-0.777743571417
119,-0.777746186602
120,-0.777748601808
121,-0.777750832333
122,-0.777752892304
123,-0.777754794766
124,-0.777756551767
125,-0.77775817443
126,-0.777759673031
127,-0.777761057057
128,-0.777762335269
129,-0.777763515759
130,-0.777764605999
131,-0.777765612891
132,-0.777766542806
133,-0.777767401632
134,-0.777768194803
135,-0.777768927338
136,-0.777769603875
137,-0.777770228694
138,-0.777770805749
139,-0.777771338692
140,-0.777771830894
141,-0.777772285472
142,-0.777772705301
143,-0.777773093037
144,-0.777773451134
145,-0.777773781858
146,-0.7777740873
147,-0.777774369395
148,-0.777774629927
149,-0.777774870543
150,-0.777775092767
151,-0.777775298004
152,-0.777775487553
153,-0.777775662613
154,-0.777775824291
155,-0.777775973611
156,-0.777776111517
157,-0.777776238882
158,-0.777776356512
159,-0.77777646515
160,-0.777776565484
161,-0.777776658148
162,-0.77777674373
163,-0.777776822769
164,-0.777776895768
165,-0.777776963186
166,-0.777777025451
167,-0.777777082957
168,-0.777777136067
169,-0.777777185117
170,-0.777777230419
171,-0.777777272257
172,-0.777777310898
173,-0.777777346585
174,-0.777777379544
175,-0.777777409983
176,-0.777777438097
177,-0.777777464061
178,-0.77777748804
179,-0.777777510187
180,-0.777777530641
181,-0.777777549531
182,-0.777777566978
183,-0.777777583091
184,-0.777777597972
185,-0.777777611716
186,-0.777777624409
187,-0.777777636132
188,-0.777777646959
189,-0.777777656958
190,-0.777777666193
191,-0.777777674722
192,-0.7777776826
193,-0.777777689875
194,-0.777777696594
195,-0.777777702799
196,-0.77777770853
197,-0.777777713823
198,-0.777777718712
199,-0.777777723227
200,-0.777777727396
201,-0.777777731247
202,-0.777777734804
203,-0.777777738089
204,-0.777777741123
205,-0.777777743924
206,-0.777777746512
207,-0.777777748902
208,-0.777777751109
209,-0.777777753147
210,-0.77777775503
211,-0.777777756769
212,-0.777777758375
213,-0.777777759858
214,-0.777777761228
215,-0.777777762493
216,-0.777777763661
217,-0.77777776474
218,-0.777777765737
219,-0.777777766657
220,-0.777777767507
221,-0.777777768292
222,-0.777777769017
223,-0.777777769687
224,-0.777777770305
225,-0.777777770876
226,-0.777777771404
227,-0.777777771891
228,-0.777777772341
229,-0.777777772757
230,-0.77777777314
231,-0.777777773495
232,-0.777777773822
233,-0.777777774125
234,-0.777777774404
235,-0.777777774662
236,-0.7777777749
237,-0.77777777512
238,-0.777777775323
239,-0.777777775511
240,-0.777777775684
241,-0.777777775844
242,-0.777777775992
243,-0.777777776128
244,-0.777777776254
245,-0.777777776371
246,-0.777777776478
247,-0.777777776578
248,-0.777777776669
249,-0.777777776754
250,-0.777777776832
251,-0.777777776905
252,-0.777777776971
253,-0.777777777033
254,-0.77777777709
255,-0.777777777143
256,-0.777777777191
257,-0.777777777236
258,-0.777777777277
259,-0.777777777316
260,-0.777777777351
261,-0.777777777384
262,-0.777777777414
263,-0.777777777442
264,-0.777777777467
265,-0.777777777491
266,-0.777777777513
267,-0.777777777533
268,-0.777777777552
269,-0.777777777569
270,-0.777777777585
271,-0.7777777776
272,-0.777777777613
273,-0.777777777626
274,-0.777777777638
275,-0.777777777648
276,-0.777777777658
277,-0.777777777667
278,-0.777777777676
279,-0.777777777684
280,-0.777777777691
281,-0.777777777697
282,-0.777777777704
283,-0.777777777709
284,-0.777777777714
285,-0.777777777719
286,-0.777777777724
287,-0.777777777728
288,-0.777777777732
289,-0.777777777735
290,-0.777777777738
291,-0.777777777741
292,-0.777777777744
293,-0.777777777747
294,-0.777777777749
295,-0.777777777751
296,-0.777777777753
297,-0.777777777755
298,-0.777777777757
299,-0.777777777759
300,-0.77777777776
301,-0.777777777761
302,-0.777777777763
303,-0.777777777764
304,-0.777777777765
305,-0.777777777766
306,-0.777777777767
307,-0.777777777768
308,-0.777777777768
309,-0.777777777769
310,-0.77777777777
311,-0.77777777777
312,-0.777777777771
313,-0.777777777771
314,-0.777777777772
315,-0.777777777772
316,-0.777777777773
317,-0.777777777773
318,-0.777777777774
319,-0.777777777774
320,-0.777777777774
321,-0.777777777774
322,-0.777777777775
323,-0.777777777775
324,-0.777777777775
325,-0.777777777775
326,-0.777777777776
327,-0.777777777776
328,-0.777777777776
329,-0.777777777776
330,-0.777777777776
331,-0.777777777776
332,-0.777777777776
333,-0.777777777776
334,-0.777777777777
335,-0.777777777777
336,-0.777777777777
337,-0.777777777777
338,-0.777777777777
339,-0.777777777777
340,-0.777777777777
341,-0.777777777777
342,-0.777777777777
343,-0.777777777777
344,-0.777777777777
345,-0.777777777777
346,-0.777777777777
347,-0.777777777777
348,-0.777777777777
349,-0.777777777777
350,-0.777777777777
351,-0.777777777777
352,-0.777777777777
353,-0.777777777778
354,-0.777777777778
355,-0.777777777778
356,-0.777777777778
357,-0.777777777778
358,-0.777777777778
359,-0.777777777778
360,-0.777777777778
361,-0.777777777778
362,-0.777777777778
363,-0.777777777778
364,-0.777777777778
365,-0.777777777778
366,-0.777777777778
367,-0.777777777778
368,-0.777777777778
369,-0.777777777778
370,-0.777777777778
371,-0.777777777778
372,-0.777777777778
373,-0.777777777778
374,-0.777777777778
375,-0.777777777778
376,-0.777777777778
377,-0.777777777778
378,-0.777777777778
379,-0.777777777778
380,-0.777777777778
381,-0.777777777778
382,-0.777777777778
383,-0.777777777778
384,-0.777777777778
385,-0.777777777778
386,-0.777777777778
387,-0.777777777778
388,-0.777777777778
389,-0.777777777778
390,-0.777777777778
391,-0.777777777778
392,-0.777777777778
393,-0.777777777778
394,-0.777777777778
395,-0.777777777778
396,-0.777777777778
397,-0.777777777778
398,-0.777777777778
399,-0.777777777778
400,-0.777777777778
401,-0.777777777778
402,-0.777777777778
403,-0.777777777778
404,-0.777777777778
405,-0.777777777778
406,-0.777777777778
407,-0.777777777778
408,-0.777777777778
409,-0.777777777778
410,-0.777777777778
411,-0.777777777778
412,-0.777777777778
413,-0.777777777778
414,-0.777777777778
415,-0.777777777778
416,-0.777777777778
417,-0.777777777778
418,-0.777777777778
419,-0.777777777778
420,-0.777777777778
421,-0.777777777778
422,-0.777777777778
423,-0.777777777778
424,-0.777777777778
425,-0.777777777778
426,-0.777777777778
427,-0.777777777778
428,-0.777777777778
429,-0.777777777778
430,-0.777777777778
431,-0.777777777778
432,-0.777777777778
433,-0.777777777778
434,-0.777777777778
435,-0.777777777778
436,-0.777777777778
