,0,1
0,-44.0,1.0
1,-43.908,0.0
2,-43.816,0.0
3,-43.724,0.0
4,-43.632,0.0
5,-43.54,0.0
6,-43.448,0.0
7,-43.356,0.0
8,-43.264,0.0
9,-43.172,0.0
10,-43.08,0.0
11,-42.988,0.0
12,-42.896,0.0
13,-42.804,0.0
14,-42.712,0.0
15,-42.62,0.0
16,-42.528,0.0
17,-42.436,0.0
18,-42.344,0.0
19,-42.252,0.0
20,-42.16,0.0
21,-42.068,0.0
22,-41.976,0.0
23,-41.884,0.0
24,-41.792,0.0
25,-41.7,0.0
26,-41.608,0.0
27,-41.516,0.0
28,-41.424,0.0
29,-41.332,0.0
30,-41.24,0.0
31,-41.148,0.0
32,-41.056,0.0
33,-40.964,0.0
34,-40.872,0.0
35,-40.78,0.0
36,-40.688,0.0
37,-40.596,0.0
38,-40.504,0.0
39,-40.412,0.0
40,-40.32,0.0
41,-40.228,0.0
42,-40.136,0.0
43,-40.044,0.0
44,-39.952,0.0
45,-39.86,0.0
46,-39.768,0.0
47,-39.676,0.0
48,-39.584,0.0
49,-39.492,0.0
50,-39.4,0.0
51,-39.308,0.0
52,-39.216,0.0
53,-39.124,0.0
54,-39.032,0.0
55,-38.94,0.0
56,-38.848,0.0
57,-38.756,0.0
58,-38.664,0.0
59,-38.572,0.0
60,-38.48,0.0
61,-38.388,0.0
62,-38.296,0.0
63,-38.204,0.0
64,-38.112,0.0
65,-38.02,0.0
66,-37.928,0.0
67,-37.836,0.0
68,-37.744,0.0
69,-37.652,0.0
70,-37.56,0.0
71,-37.468,0.0
72,-37.376,0.0
73,-37.284,0.0
74,-37.192,0.0
75,-37.1,0.0
76,-37.008,0.0
77,-36.916,0.0
78,-36.824,0.0
79,-36.732,0.0
80,-36.64,0.0
81,-36.548,0.0
82,-36.456,0.0
83,-36.364,0.0
84,-36.272,0.0
85,-36.18,0.0
86,-36.088,8.0
87,-35.996,0.0
88,-35.904,0.0
89,-35.812,0.0
90,-35.72,0.0
91,-35.628,0.0
92,-35.536,0.0
93,-35.444,0.0
94,-35.352,0.0
95,-35.26,0.0
96,-35.168,0.0
97,-35.076,0.0
98,-34.984,0.0
99,-34.892,0.0
100,-34.8,0.0
101,-34.708,0.0
102,-34.616,0.0
103,-34.524,0.0
104,-34.432,0.0
105,-34.34,0.0
106,-34.248,0.0
107,-34.156,0.0
108,-34.064,0.0
109,-33.972,0.0
110,-33.88,0.0
111,-33.788,0.0
112,-33.696,0.0
113,-33.604,0.0
114,-33.512,0.0
