,0,1
0,-26.0,1.0
1,-25.904,0.0
2,-25.808,0.0
3,-25.712,0.0
4,-25.616,0.0
5,-25.52,0.0
6,-25.424,0.0
7,-25.328,0.0
8,-25.232,0.0
9,-25.136,0.0
10,-25.04,0.0
11,-24.944,0.0
12,-24.848,0.0
13,-24.752,0.0
14,-24.656,0.0
15,-24.56,0.0
16,-24.464,0.0
17,-24.368,0.0
18,-24.272,0.0
19,-24.176,0.0
20,-24.08,0.0
21,-23.984,0.0
22,-23.888,0.0
23,-23.792,0.0
24,-23.696,0.0
25,-23.6,0.0
26,-23.504,0.0
27,-23.408,0.0
28,-23.312,0.0
29,-23.216,0.0
30,-23.12,0.0
31,-23.024,0.0
32,-22.928,0.0
33,-22.832,0.0
34,-22.736,0.0
35,-22.64,0.0
36,-22.544,0.0
37,-22.448,0.0
38,-22.352,0.0
39,-22.256,0.0
40,-22.16,0.0
41,-22.064,0.0
42,-21.968,0.0
43,-21.872,0.0
44,-21.776,0.0
45,-21.68,0.0
46,-21.584,0.0
47,-21.488,0.0
48,-21.392,0.0
49,-21.296,0.0
50,-21.2,0.0
51,-21.104,0.0
52,-21.008,0.0
53,-20.912,0.0
54,-20.816,0.0
55,-20.72,0.0
56,-20.624,0.0
57,-20.528,0.0
58,-20.432,0.0
59,-20.336,0.0
60,-20.24,0.0
61,-20.144,0.0
62,-20.048,0.0
63,-19.952,0.0
64,-19.856,0.0
65,-19.76,0.0
66,-19.664,0.0
67,-19.568,0.0
68,-19.472,0.0
69,-19.376,0.0
70,-19.28,0.0
71,-19.184,0.0
72,-19.088,0.0
73,-18.992,0.0
74,-18.896,0.0
75,-18.8,0.0
76,-18.704,0.0
77,-18.608,0.0
78,-18.512,0.0
79,-18.416,0.0
80,-18.32,0.0
81,-18.224,0.0
82,-18.128,0.0
83,-18.032,1.0
84,-17.936,0.0
85,-17.84,0.0
86,-17.744,0.0
87,-17.648,0.0
88,-17.552,0.0
89,-17.456,0.0
90,-17.36,0.0
91,-17.264,0.0
92,-17.168,0.0
93,-17.072,0.0
94,-16.976,0.0
95,-16.88,0.0
96,-16.784,0.0
97,-16.688,0.0
98,-16.592,0.0
99,-16.496,0.0
100,-16.4,0.0
101,-16.304,0.0
102,-16.208,0.0
103,-16.112,0.0
104,-16.016,0.0
105,-15.92,0.0
106,-15.824,0.0
107,-15.728,0.0
108,-15.632,0.0
109,-15.536,0.0
110,-15.44,0.0
111,-15.344,0.0
112,-15.248,0.0
113,-15.152,0.0
114,-15.056,0.0
115,-14.96,0.0
116,-14.864,0.0
117,-14.768,0.0
118,-14.672,0.0
119,-14.576,0.0
120,-14.48,0.0
121,-14.384,0.0
122,-14.288,0.0
123,-14.192,0.0
124,-14.096,0.0
125,-14.0,18.0
126,-13.904,0.0
127,-13.808,0.0
128,-13.712,0.0
129,-13.616,0.0
130,-13.52,0.0
131,-13.424,0.0
132,-13.328,0.0
133,-13.232,0.0
134,-13.136,0.0
135,-13.04,0.0
136,-12.944,0.0
137,-12.848,0.0
138,-12.752,0.0
139,-12.656,0.0
140,-12.56,0.0
141,-12.464,0.0
142,-12.368,0.0
143,-12.272,0.0
144,-12.176,0.0
145,-12.08,0.0
146,-11.984,0.0
147,-11.888,0.0
148,-11.792,0.0
149,-11.696,0.0
150,-11.6,0.0
151,-11.504,0.0
152,-11.408,0.0
153,-11.312,0.0
154,-11.216,0.0
155,-11.12,0.0
156,-11.024,0.0
157,-10.928,0.0
158,-10.832,0.0
159,-10.736,0.0
160,-10.64,0.0
161,-10.544,0.0
162,-10.448,0.0
163,-10.352,0.0
164,-10.256,0.0
165,-10.16,0.0
166,-10.064,41.0
167,-9.968,0.0
