,0,1
0,-44.0,2.0
1,-43.824,0.0
2,-43.648,0.0
3,-43.472,0.0
4,-43.296,0.0
5,-43.12,0.0
6,-42.944,0.0
7,-42.768,0.0
8,-42.592,0.0
9,-42.416,0.0
10,-42.24,0.0
11,-42.064,0.0
12,-41.888,0.0
13,-41.712,0.0
14,-41.536,0.0
15,-41.36,0.0
16,-41.184,0.0
17,-41.008,0.0
18,-40.832,0.0
19,-40.656,0.0
20,-40.48,0.0
21,-40.304,0.0
22,-40.128,0.0
23,-39.952,0.0
24,-39.776,0.0
25,-39.6,0.0
26,-39.424,0.0
27,-39.248,0.0
28,-39.072,0.0
29,-38.896,0.0
30,-38.72,0.0
31,-38.544,0.0
32,-38.368,0.0
33,-38.192,0.0
34,-38.016,0.0
35,-37.84,0.0
36,-37.664,0.0
37,-37.488,0.0
38,-37.312,0.0
39,-37.136,0.0
40,-36.96,0.0
41,-36.784,0.0
42,-36.608,0.0
43,-36.432,0.0
44,-36.256,0.0
45,-36.08,3.0
46,-35.904,0.0
47,-35.728,0.0
48,-35.552,0.0
49,-35.376,0.0
50,-35.2,0.0
51,-35.024,0.0
52,-34.848,0.0
53,-34.672,0.0
54,-34.496,0.0
55,-34.32,0.0
56,-34.144,0.0
57,-33.968,0.0
58,-33.792,0.0
59,-33.616,0.0
60,-33.44,0.0
61,-33.264,0.0
62,-33.088,0.0
63,-32.912,0.0
64,-32.736,0.0
65,-32.56,0.0
66,-32.384,0.0
67,-32.208,0.0
68,-32.032,6.0
69,-31.856,0.0
70,-31.68,0.0
71,-31.504,0.0
72,-31.328,0.0
73,-31.152,0.0
74,-30.976,0.0
75,-30.8,0.0
76,-30.624,0.0
77,-30.448,0.0
78,-30.272,0.0
79,-30.096,0.0
80,-29.92,0.0
81,-29.744,0.0
82,-29.568,0.0
83,-29.392,0.0
84,-29.216,0.0
85,-29.04,0.0
86,-28.864,0.0
87,-28.688,0.0
88,-28.512,0.0
89,-28.336,0.0
90,-28.16,11.0
91,-27.984,0.0
92,-27.808,0.0
93,-27.632,0.0
94,-27.456,0.0
95,-27.28,0.0
96,-27.104,0.0
