,0
0,0.0
1,-0.00120699123757
2,-0.00318495191877
3,-0.0059198533542
4,-0.00938733265972
5,-0.0135493021473
6,-0.0183516972696
7,-0.0237243163994
8,-0.0295831164177
9,-0.035834632808
10,-0.0423816384928
11,-0.0491289228504
12,-0.0559881959726
13,-0.0628814953923
14,-0.0697429180155
15,-0.0765188662752
16,-0.0831672073806
17,-0.0896557976139
18,-0.0959607660711
19,-0.102064841678
20,-0.107955889944
21,-0.11362572871
22,-0.119069224927
23,-0.124283636076
24,-0.129268143784
25,-0.134023526004
26,-0.138551921128
27,-0.142856647905
28,-0.146942055795
29,-0.150813389767
30,-0.154476660925
31,-0.15793851947
32,-0.161206129791
33,-0.164287049249
34,-0.167189112898
35,-0.169920326393
36,-0.172488768915
37,-0.174902507336
38,-0.177169522261
39,-0.179297645979
40,-0.181294511918
41,-0.183167514841
42,-0.184923780796
43,-0.186570145713
44,-0.188113141488
45,-0.189558988396
46,-0.190913592778
47,-0.192182548989
48,-0.193371144726
49,-0.194484368968
50,-0.195526921843
51,-0.196503225887
52,-0.197417438206
53,-0.198273463182
54,-0.199074965404
55,-0.199825382599
56,-0.200527938378
57,-0.20118565465
58,-0.201801363625
59,-0.202377719319
60,-0.202917208529
61,-0.203422161251
62,-0.203894760535
63,-0.204337051773
64,-0.204750951434
65,-0.205138255272
66,-0.205500646014
67,-0.205839700559
68,-0.206156896714
69,-0.206453619496
70,-0.206731167019
71,-0.206990755995
72,-0.207233526877
73,-0.207460548664
74,-0.207672823397
75,-0.20787129035
76,-0.208056829966
77,-0.208230267526
78,-0.208392376586
79,-0.208543882197
80,-0.208685463917
81,-0.208817758633
82,-0.208941363208
83,-0.209056836954
84,-0.209164703964
85,-0.209265455284
86,-0.209359550963
87,-0.209447421967
88,-0.209529471981
89,-0.209606079099
90,-0.209677597409
91,-0.209744358481
92,-0.209806672769
93,-0.209864830917
94,-0.209919105
95,-0.209969749672
96,-0.210017003262
97,-0.210061088788
98,-0.210102214919
99,-0.210140576875
100,-0.21017635727
101,-0.210209726906
102,-0.210240845518
103,-0.210269862475
104,-0.210296917433
105,-0.210322140953
106,-0.210345655078
107,-0.210367573875
108,-0.210388003945
109,-0.2104070449
110,-0.210424789809
111,-0.210441325619
112,-0.21045673355
113,-0.210471089459
114,-0.210484464193
115,-0.210496923908
116,-0.210508530372
117,-0.210519341255
118,-0.210529410391
119,-0.21053878803
120,-0.21054752107
121,-0.210555653279
122,-0.210563225496
123,-0.210570275827
124,-0.210576839822
125,-0.210582950646
126,-0.210588639231
127,-0.210593934431
128,-0.210598863152
129,-0.210603450486
130,-0.210607719829
131,-0.210611692995
132,-0.210615390321
133,-0.210618830764
134,-0.210622031994
135,-0.210625010482
136,-0.210627781576
137,-0.210630359582
138,-0.210632757828
139,-0.210634988734
140,-0.21063706387
141,-0.210638994015
142,-0.210640789212
143,-0.210642458813
144,-0.210644011532
145,-0.210645455482
146,-0.210646798218
147,-0.210648046779
148,-0.210649207716
149,-0.21065028713
150,-0.2106512907
151,-0.210652223716
152,-0.210653091099
153,-0.210653897432
154,-0.21065464698
155,-0.210655343714
156,-0.210655991327
157,-0.210656593259
158,-0.210657152709
159,-0.210657672655
160,-0.210658155867
161,-0.210658604923
162,-0.210659022222
163,-0.210659409994
164,-0.210659770316
165,-0.210660105119
166,-0.210660416197
167,-0.210660705223
168,-0.21066097375
169,-0.210661223223
170,-0.210661454985
171,-0.210661670288
172,-0.210661870292
173,-0.210662056079
174,-0.210662228654
175,-0.210662388951
176,-0.210662537839
177,-0.210662676125
178,-0.21066280456
179,-0.210662923843
180,-0.210663034621
181,-0.210663137499
182,-0.210663233036
183,-0.210663321754
184,-0.210663404137
185,-0.210663480635
186,-0.210663551667
187,-0.210663617621
188,-0.210663678858
189,-0.210663735715
190,-0.210663788503
191,-0.210663837511
192,-0.21066388301
193,-0.21066392525
194,-0.210663964462
195,-0.210664000863
196,-0.210664034654
197,-0.21066406602
198,-0.210664095136
199,-0.210664122162
200,-0.210664147247
201,-0.21066417053
202,-0.21066419214
203,-0.210664212197
204,-0.210664230811
205,-0.210664248087
206,-0.21066426412
207,-0.210664279
208,-0.210664292808
209,-0.210664305622
210,-0.210664317512
211,-0.210664328547
212,-0.210664338785
213,-0.210664348286
214,-0.210664357102
215,-0.210664365282
216,-0.210664372871
217,-0.210664379913
218,-0.210664386446
219,-0.210664392508
220,-0.210664398132
221,-0.210664403349
222,-0.21066440819
223,-0.21066441268
224,-0.210664416846
225,-0.210664420711
226,-0.210664424296
227,-0.210664427621
228,-0.210664430706
229,-0.210664433568
230,-0.210664436222
231,-0.210664438684
232,-0.210664440968
233,-0.210664443086
234,-0.210664445051
235,-0.210664446873
236,-0.210664448563
237,-0.210664450131
238,-0.210664451584
239,-0.210664452933
240,-0.210664454183
241,-0.210664455343
242,-0.210664456418
243,-0.210664457416
244,-0.210664458341
245,-0.210664459198
246,-0.210664459994
247,-0.210664460731
