,0
0,0.0
1,-0.00125819278386
2,-0.00332572906998
3,-0.00619596929859
4,-0.00985379502606
5,-0.0142700554522
6,-0.0193963047491
7,-0.0251616784734
8,-0.0314732710981
9,-0.0382203635335
10,-0.0452816929927
11,-0.0525341276678
12,-0.0598609067129
13,-0.0671580158987
14,-0.0743380138553
15,-0.0813313582339
16,-0.0880857707888
17,-0.0945643639722
18,-0.100743197546
19,-0.106608757685
20,-0.112155652591
21,-0.117384655708
22,-0.122301119407
23,-0.126913723992
24,-0.131233504623
25,-0.135273097567
26,-0.13904615558
27,-0.142566893348
28,-0.145849734031
29,-0.148909035861
30,-0.151758883326
31,-0.154412931178
32,-0.156884291937
33,-0.159185459139
34,-0.161328259704
35,-0.16332382971
36,-0.165182608586
37,-0.166914347472
38,-0.168528128112
39,-0.170032389264
40,-0.171434958175
41,-0.172743085134
42,-0.173963479563
43,-0.175102346467
44,-0.176165422368
45,-0.177158010092
46,-0.178085011993
47,-0.178950961329
48,-0.179760051654
49,-0.180516164156
50,-0.181222892957
51,-0.181883568418
52,-0.182501278546
53,-0.183078888598
54,-0.183619059009
55,-0.18412426176
56,-0.184596795311
57,-0.185038798218
58,-0.185452261552
59,-0.185839040219
60,-0.186200863296
61,-0.186539343459
62,-0.186855985606
63,-0.187152194736
64,-0.18742928317
65,-0.187688477162
66,-0.187930922977
67,-0.188157692467
68,-0.188369788205
69,-0.18856814822
70,-0.18875365036
71,-0.188927116323
72,-0.18908931539
73,-0.189240967877
74,-0.189382748339
75,-0.189515288543
76,-0.189639180235
77,-0.189754977703
78,-0.189863200179
79,-0.189964334063
80,-0.190058835009
81,-0.190147129864
82,-0.190229618484
83,-0.190306675431
84,-0.190378651557
85,-0.190445875489
86,-0.190508655022
87,-0.190567278418
88,-0.190622015624
89,-0.190673119422
90,-0.190720826491
91,-0.190765358422
92,-0.190806922653
93,-0.19084571336
94,-0.190881912281
95,-0.190915689497
96,-0.190947204165
97,-0.190976605199
98,-0.191004031918
