,0
0,0.0
1,-0.0011003678141
2,-0.00297772162646
3,-0.005651001688
4,-0.00909756704483
5,-0.0132470727723
6,-0.0179827934977
7,-0.0231517077036
8,-0.0285815622447
9,-0.0341006128147
10,-0.0395551274488
11,-0.0448211478564
12,-0.0498093879854
13,-0.0544642370416
14,-0.0587589156855
15,-0.0626889180953
16,-0.0662653646338
17,-0.0695092194057
18,-0.0724467596941
19,-0.0751063121445
20,-0.0775160789984
21,-0.0797028122864
22,-0.0816911001643
23,-0.0835030678009
24,-0.0851583416576
25,-0.0866741688005
26,-0.0880656175952
27,-0.0893458121665
28,-0.090526171477
29,-0.0916166364177
30,-0.0926258764803
31,-0.0935614726841
32,-0.0944300764697
33,-0.0952375459462
34,-0.0959890616949
35,-0.0966892246287
36,-0.0973421383966
37,-0.0979514786507
38,-0.098520551251
39,-0.0990523412098
40,-0.0995495539186
41,-0.100014649958
42,-0.100449874578
43,-0.100857282745
44,-0.101238760517
45,-0.101596043346
46,-0.10193073182
47,-0.102244305273
48,-0.102538133592
49,-0.102813487508
50,-0.103071547618
51,-0.103313412309
52,-0.103540104776
53,-0.103752579228
54,-0.10395172644
55,-0.104138378702
56,-0.104313314273
57,-0.104477261394
58,-0.104630901919
59,-0.104774874607
60,-0.104909778122
61,-0.105036173779
62,-0.105154588047
63,-0.105265514859
64,-0.105369417735
65,-0.105466731738
66,-0.105557865287
67,-0.105643201839
68,-0.105723101447
69,-0.105797902207
70,-0.105867921615
71,-0.10593345782
72,-0.105994790809
73,-0.1060521835
74,-0.106105882778
75,-0.106156120456
76,-0.106203114182
77,-0.106247068289
78,-0.106288174591
79,-0.106326613132
80,-0.106362552891
81,-0.106396152444
82,-0.106427560584
83,-0.106456916911
84,-0.106484352381
85,-0.106509989822
86,-0.106533944431
87,-0.106556324222
88,-0.10657723047
89,-0.106596758109
90,-0.106614996125
91,-0.106632027908
92,-0.1066479316
93,-0.10666278041
94,-0.106676642915
95,-0.10668958335
96,-0.106701661866
97,-0.106712934788
98,-0.106723454846
99,-0.106733271403
100,-0.106742430658
101,-0.106750975847
102,-0.106758947424
103,-0.106766383237
104,-0.106773318692
105,-0.106779786905
106,-0.106785818843
107,-0.106791443466
108,-0.10679668785
109,-0.106801577304
110,-0.106806135489
111,-0.106810384515
112,-0.106814345047
113,-0.106818036392
114,-0.106821476589
115,-0.10682468249
116,-0.106827669834
117,-0.106830453324
118,-0.106833046687
119,-0.106835462743
120,-0.10683771346
121,-0.106839810014
122,-0.106841762833
123,-0.106843581654
124,-0.106845275562
125,-0.106846853036
126,-0.106848321988
127,-0.1068496898
128,-0.106850963358
129,-0.106852149086
130,-0.106853252978
131,-0.10685428062
132,-0.106855237226
133,-0.106856127656
134,-0.106856956441
135,-0.106857727808
136,-0.106858445695
137,-0.106859113775
138,-0.10685973547
139,-0.106860313972
140,-0.106860852253
141,-0.106861353086
142,-0.106861819052
143,-0.106862252557
144,-0.106862655843
145,-0.106863030999
146,-0.106863379971
147,-0.10686370457
148,-0.106864006486
149,-0.106864287291
150,-0.10686454845
151,-0.106864791326
152,-0.106865017189
153,-0.106865227222
154,-0.106865422526
155,-0.106865604128
156,-0.10686577298
157,-0.106865929972
158,-0.10686607593
159,-0.106866211626
160,-0.106866337775
161,-0.106866455045
162,-0.106866564057
163,-0.106866665388
164,-0.106866759575
165,-0.10686684712
166,-0.106866928488
167,-0.106867004111
168,-0.106867074394
169,-0.10686713971
170,-0.106867200409
171,-0.106867256815
172,-0.10686730923
173,-0.106867357934
174,-0.10686740319
175,-0.106867445239
176,-0.106867484308
177,-0.106867520606
178,-0.10686755433
179,-0.10686758566
180,-0.106867614766
181,-0.106867641805
182,-0.106867666923
183,-0.106867690255
184,-0.106867711928
185,-0.106867732059
186,-0.106867750758
187,-0.106867768126
188,-0.106867784257
189,-0.106867799238
190,-0.106867813152
191,-0.106867826074
192,-0.106867838074
193,-0.106867849219
194,-0.106867859568
195,-0.106867869178
196,-0.106867878101
197,-0.106867886388
198,-0.106867894082
199,-0.106867901226
200,-0.106867907859
201,-0.106867914018
202,-0.106867919736
203,-0.106867925044
204,-0.106867929973
205,-0.106867934548
206,-0.106867938796
207,-0.106867942739
208,-0.1068679464
209,-0.106867949798
210,-0.106867952952
211,-0.10686795588
212,-0.106867958598
213,-0.106867961121
214,-0.106867963463
215,-0.106867965636
216,-0.106867967653
217,-0.106867969525
218,-0.106867971263
219,-0.106867972876
220,-0.106867974372
221,-0.106867975761
222,-0.10686797705
223,-0.106867978246
224,-0.106867979356
225,-0.106867980387
226,-0.106867981342
227,-0.106867982229
228,-0.106867983052
229,-0.106867983816
230,-0.106867984525
231,-0.106867985182
232,-0.106867985792
233,-0.106867986359
234,-0.106867986884
235,-0.106867987371
236,-0.106867987823
237,-0.106867988243
238,-0.106867988632
239,-0.106867988993
240,-0.106867989328
241,-0.106867989638
242,-0.106867989927
243,-0.106867990194
244,-0.106867990442
245,-0.106867990672
246,-0.106867990885
247,-0.106867991083
248,-0.106867991267
249,-0.106867991437
250,-0.106867991595
251,-0.106867991742
252,-0.106867991878
253,-0.106867992004
254,-0.106867992121
255,-0.106867992229
256,-0.10686799233
257,-0.106867992423
258,-0.10686799251
259,-0.10686799259
260,-0.106867992665
261,-0.106867992734
262,-0.106867992798
263,-0.106867992857
264,-0.106867992912
265,-0.106867992963
266,-0.10686799301
267,-0.106867993054
268,-0.106867993095
269,-0.106867993133
270,-0.106867993168
271,-0.1068679932
272,-0.10686799323
273,-0.106867993258
274,-0.106867993284
275,-0.106867993308
276,-0.10686799333
277,-0.106867993351
278,-0.10686799337
279,-0.106867993388
280,-0.106867993404
281,-0.10686799342
282,-0.106867993434
283,-0.106867993447
284,-0.106867993459
285,-0.10686799347
286,-0.106867993481
287,-0.10686799349
288,-0.106867993499
289,-0.106867993508
290,-0.106867993515
291,-0.106867993522
292,-0.106867993529
293,-0.106867993535
294,-0.106867993541
295,-0.106867993546
296,-0.106867993551
297,-0.106867993556
298,-0.10686799356
299,-0.106867993564
300,-0.106867993567
301,-0.106867993571
302,-0.106867993574
303,-0.106867993577
304,-0.106867993579
305,-0.106867993582
306,-0.106867993584
307,-0.106867993586
308,-0.106867993588
309,-0.10686799359
310,-0.106867993592
311,-0.106867993593
312,-0.106867993595
313,-0.106867993596
314,-0.106867993597
315,-0.106867993598
316,-0.1068679936
317,-0.106867993601
318,-0.106867993601
319,-0.106867993602
320,-0.106867993603
321,-0.106867993604
322,-0.106867993605
323,-0.106867993605
324,-0.106867993606
325,-0.106867993606
326,-0.106867993607
327,-0.106867993607
328,-0.106867993608
329,-0.106867993608
330,-0.106867993608
331,-0.106867993609
332,-0.106867993609
333,-0.106867993609
334,-0.10686799361
335,-0.10686799361
336,-0.10686799361
337,-0.10686799361
338,-0.106867993611
339,-0.106867993611
340,-0.106867993611
341,-0.106867993611
342,-0.106867993611
343,-0.106867993611
344,-0.106867993612
345,-0.106867993612
346,-0.106867993612
347,-0.106867993612
348,-0.106867993612
349,-0.106867993612
350,-0.106867993612
351,-0.106867993612
352,-0.106867993612
353,-0.106867993612
354,-0.106867993612
355,-0.106867993612
356,-0.106867993612
357,-0.106867993613
358,-0.106867993613
359,-0.106867993613
360,-0.106867993613
361,-0.106867993613
362,-0.106867993613
363,-0.106867993613
364,-0.106867993613
365,-0.106867993613
366,-0.106867993613
367,-0.106867993613
368,-0.106867993613
369,-0.106867993613
370,-0.106867993613
371,-0.106867993613
372,-0.106867993613
373,-0.106867993613
374,-0.106867993613
375,-0.106867993613
376,-0.106867993613
377,-0.106867993613
378,-0.106867993613
379,-0.106867993613
380,-0.106867993613
381,-0.106867993613
382,-0.106867993613
383,-0.106867993613
384,-0.106867993613
385,-0.106867993613
386,-0.106867993613
387,-0.106867993613
388,-0.106867993613
389,-0.106867993613
390,-0.106867993613
391,-0.106867993613
392,-0.106867993613
393,-0.106867993613
394,-0.106867993613
395,-0.106867993613
396,-0.106867993613
397,-0.106867993613
398,-0.106867993613
399,-0.106867993613
400,-0.106867993613
401,-0.106867993613
402,-0.106867993613
403,-0.106867993613
404,-0.106867993613
405,-0.106867993613
406,-0.106867993613
407,-0.106867993613
408,-0.106867993613
409,-0.106867993613
410,-0.106867993613
411,-0.106867993613
412,-0.106867993613
413,-0.106867993613
414,-0.106867993613
415,-0.106867993613
416,-0.106867993613
417,-0.106867993613
418,-0.106867993613
419,-0.106867993613
420,-0.106867993613
421,-0.106867993613
422,-0.106867993613
423,-0.106867993613
424,-0.106867993613
425,-0.106867993613
426,-0.106867993613
427,-0.106867993613
428,-0.106867993613
429,-0.106867993613
430,-0.106867993613
431,-0.106867993613
432,-0.106867993613
433,-0.106867993613
434,-0.106867993613
435,-0.106867993613
436,-0.106867993613
437,-0.106867993613
438,-0.106867993613
439,-0.106867993613
440,-0.106867993613
441,-0.106867993613
442,-0.106867993613
443,-0.106867993613
444,-0.106867993613
445,-0.106867993613
446,-0.106867993613
447,-0.106867993613
448,-0.106867993613
449,-0.106867993613
450,-0.106867993613
451,-0.106867993613
452,-0.106867993613
453,-0.106867993613
454,-0.106867993613
455,-0.106867993613
456,-0.106867993613
457,-0.106867993613
458,-0.106867993613
459,-0.106867993613
460,-0.106867993613
461,-0.106867993613
462,-0.106867993613
463,-0.106867993613
464,-0.106867993613
465,-0.106867993613
466,-0.106867993613
467,-0.106867993613
468,-0.106867993613
469,-0.106867993613
470,-0.106867993613
471,-0.106867993613
472,-0.106867993613
473,-0.106867993613
474,-0.106867993613
475,-0.106867993613
